"Date","Time","State.UnionTerritory","ConfirmedIndianNational","ConfirmedForeignNational","CFR","Recovery_Rate","Population_State","Cases_type","Cases_counts"
2020-11-09,"8:00 AM","Delhi",NA,NA,1.59,88.86,18710922,"Cured",389683
2020-11-09,"8:00 AM","Goa",NA,NA,1.43,94.19,1586250,"Cured",42446
2020-11-09,"8:00 AM","Gujarat",NA,NA,2.08,91.09,63872399,"Cured",164459
2020-11-09,"8:00 AM","Haryana",NA,NA,1.05,89.96,28204692,"Cured",164444
2020-11-09,"8:00 AM","Himachal Pradesh",NA,NA,1.48,80.02,7451955,"Cured",20393
2020-11-09,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.71,13606320,"Cured",91681
2020-11-09,"8:00 AM","Jharkhand",NA,NA,0.86,94.86,NA,"Cured",99074
2020-11-09,"8:00 AM","Karnataka",NA,NA,1.35,94.68,67562686,"Cured",801799
2020-11-09,"8:00 AM","Kerala",NA,NA,0.35,82.8,35699443,"Cured",402477
2020-11-09,"8:00 AM","Ladakh",NA,NA,1.23,87.53,289023,"Cured",5960
2020-11-09,"8:00 AM","Madhya Pradesh",NA,NA,1.71,93.82,85358965,"Cured",166403
2020-11-09,"8:00 AM","Maharashtra",NA,NA,2.63,91.71,123144223,"Cured",1577322
2020-11-09,"8:00 AM","Manipur",NA,NA,0.97,83.78,3091545,"Cured",17072
2020-11-09,"8:00 AM","Meghalaya",NA,NA,0.91,88.95,3366710,"Cured",9075
2020-11-09,"8:00 AM","Mizoram",NA,NA,0.06,84.56,1239244,"Cured",2618
2020-11-09,"8:00 AM","Nagaland",NA,NA,0.49,89.09,2249695,"Cured",8440
2020-11-09,"8:00 AM","Odisha",NA,NA,0.47,95.55,46356334,"Cured",288168
2020-11-09,"8:00 AM","Puducherry",NA,NA,1.68,95.06,1413542,"Cured",34067
2020-11-09,"8:00 AM","Punjab",NA,NA,3.14,93.29,30141373,"Cured",128217
2020-11-09,"8:00 AM","Rajasthan",NA,NA,0.94,91.31,81032689,"Cured",192945
2020-11-09,"8:00 AM","Sikkim",NA,NA,1.84,91.73,690251,"Cured",3894
2020-11-09,"8:00 AM","Tamil Nadu",NA,NA,1.53,95.93,77841267,"Cured",713584
2020-11-09,"8:00 AM","Telangana",NA,NA,0.55,91.79,39362732,"Cured",230568
2020-11-09,"8:00 AM","Tripura",NA,NA,1.14,95,4169794,"Cured",29965
2020-11-09,"8:00 AM","Uttarakhand",NA,NA,1.63,92.28,11250858,"Cured",60242
2020-11-09,"8:00 AM","Uttar Pradesh",NA,NA,1.45,93.88,237882725,"Cured",467108
2020-11-09,"8:00 AM","West Bengal",NA,NA,1.8,89.67,99609303,"Cured",363454
2020-11-10,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,94.98,NA,"Cured",4239
2020-11-10,"8:00 AM","Andhra Pradesh",NA,NA,0.81,96.68,53903393,"Cured",816322
2020-11-10,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,90.2,1570458,"Cured",13966
2020-11-10,"8:00 AM","Assam",NA,NA,0.45,96.52,35607039,"Cured",201842
2020-11-10,"8:00 AM","Bihar",NA,NA,0.52,96.57,124799926,"Cured",215263
2020-11-10,"8:00 AM","Chandigarh",NA,NA,1.55,92.53,1158473,"Cured",14110
2020-11-10,"8:00 AM","Chhattisgarh",NA,NA,1.22,88.31,29436231,"Cured",178838
2020-11-10,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.24,NA,"Cured",3249
2020-11-10,"8:00 AM","Delhi",NA,NA,1.59,89.44,18710922,"Cured",396697
2020-11-10,"8:00 AM","Goa",NA,NA,1.43,94.4,1586250,"Cured",42678
2020-11-10,"8:00 AM","Gujarat",NA,NA,2.07,91.15,63872399,"Cured",165452
2020-11-10,"8:00 AM","Haryana",NA,NA,1.04,89.94,28204692,"Cured",166595
2020-11-10,"8:00 AM","Himachal Pradesh",NA,NA,1.47,78.72,7451955,"Cured",20621
2020-11-10,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.85,13606320,"Cured",92245
2020-11-10,"8:00 AM","Jharkhand",NA,NA,0.86,95.07,NA,"Cured",99532
2020-11-10,"8:00 AM","Karnataka",NA,NA,1.34,94.77,67562686,"Cured",804485
2020-11-10,"8:00 AM","Kerala",NA,NA,0.35,83.41,35699443,"Cured",408460
2020-11-10,"8:00 AM","Ladakh",NA,NA,1.23,86.57,289023,"Cured",6003
2020-11-10,"8:00 AM","Madhya Pradesh",NA,NA,1.7,93.78,85358965,"Cured",167084
2020-11-10,"8:00 AM","Maharashtra***",NA,NA,2.63,91.77,NA,"Cured",1581373
2020-11-10,"8:00 AM","Manipur",NA,NA,0.96,83.95,3091545,"Cured",17259
2020-11-10,"8:00 AM","Meghalaya",NA,NA,0.92,89.07,3366710,"Cured",9112
2020-11-10,"8:00 AM","Mizoram",NA,NA,0.06,84.16,1239244,"Cured",2656
2020-11-10,"8:00 AM","Nagaland",NA,NA,0.48,89.58,2249695,"Cured",8513
2020-11-10,"8:00 AM","Odisha",NA,NA,0.48,95.67,46356334,"Cured",289689
2020-11-10,"8:00 AM","Puducherry",NA,NA,1.68,95.3,1413542,"Cured",34212
2020-11-10,"8:00 AM","Punjab",NA,NA,3.14,93.28,30141373,"Cured",128727
2020-11-10,"8:00 AM","Rajasthan",NA,NA,0.94,91.3,81032689,"Cured",194629
2020-11-10,"8:00 AM","Sikkim",NA,NA,1.86,91.85,690251,"Cured",3910
2020-11-10,"8:00 AM","Tamil Nadu",NA,NA,1.52,95.95,77841267,"Cured",715892
2020-11-10,"8:00 AM","Telangana",NA,NA,0.55,92.09,39362732,"Cured",232489
2020-11-10,"8:00 AM","Tripura",NA,NA,1.14,94.9,4169794,"Cured",30009
2020-11-10,"8:00 AM","Uttarakhand",NA,NA,1.64,92.05,11250858,"Cured",60453
2020-11-10,"8:00 AM","Uttar Pradesh",NA,NA,1.45,93.95,237882725,"Cured",469003
2020-11-10,"8:00 AM","West Bengal",NA,NA,1.8,89.89,99609303,"Cured",367850
2020-11-11,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,95.04,NA,"Cured",4255
2020-11-11,"8:00 AM","Andhra Pradesh",NA,NA,0.81,96.72,53903393,"Cured",818473
2020-11-11,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,90.18,1570458,"Cured",14051
2020-11-11,"8:00 AM","Assam",NA,NA,0.45,96.7,35607039,"Cured",202471
2020-11-11,"8:00 AM","Bihar",NA,NA,0.52,96.75,124799926,"Cured",216097
2020-11-11,"8:00 AM","Chandigarh",NA,NA,1.57,92.42,1158473,"Cured",14176
2020-11-11,"8:00 AM","Chhattisgarh",NA,NA,1.22,88.64,29436231,"Cured",180995
2020-11-11,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.33,NA,"Cured",3253
2020-11-11,"8:00 AM","Delhi",NA,NA,1.58,89.25,18710922,"Cured",402854
2020-11-11,"8:00 AM","Goa",NA,NA,1.43,94.47,1586250,"Cured",42877
2020-11-11,"8:00 AM","Gujarat",NA,NA,2.07,91.11,63872399,"Cured",166331
2020-11-11,"8:00 AM","Haryana",NA,NA,1.03,89.69,28204692,"Cured",168421
2020-11-11,"8:00 AM","Himachal Pradesh",NA,NA,1.48,78.51,7451955,"Cured",21047
2020-11-11,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,93.03,13606320,"Cured",92880
2020-11-11,"8:00 AM","Jharkhand",NA,NA,0.87,95.28,NA,"Cured",99988
2020-11-11,"8:00 AM","Karnataka",NA,NA,1.34,95.01,67562686,"Cured",808700
2020-11-11,"8:00 AM","Kerala",NA,NA,0.35,83.75,35699443,"Cured",415158
2020-11-11,"8:00 AM","Ladakh",NA,NA,1.2,85.77,289023,"Cured",6058
2020-11-11,"8:00 AM","Madhya Pradesh",NA,NA,1.7,93.75,85358965,"Cured",167877
2020-11-11,"8:00 AM","Maharashtra",NA,NA,2.63,91.96,123144223,"Cured",1588091
2020-11-11,"8:00 AM","Manipur",NA,NA,0.96,84.39,3091545,"Cured",17534
2020-11-11,"8:00 AM","Meghalaya",NA,NA,0.91,89.75,3366710,"Cured",9241
2020-11-11,"8:00 AM","Mizoram",NA,NA,0.06,83.49,1239244,"Cured",2686
2020-11-11,"8:00 AM","Nagaland",NA,NA,0.52,90.15,2249695,"Cured",8597
2020-11-11,"8:00 AM","Odisha",NA,NA,0.48,95.84,46356334,"Cured",291137
2020-11-11,"8:00 AM","Puducherry",NA,NA,1.68,95.35,1413542,"Cured",34325
2020-11-11,"8:00 AM","Punjab",NA,NA,3.15,93.22,30141373,"Cured",129089
2020-11-11,"8:00 AM","Rajasthan",NA,NA,0.93,91.29,81032689,"Cured",196338
2020-11-11,"8:00 AM","Sikkim",NA,NA,1.86,91.06,690251,"Cured",3923
2020-11-11,"8:00 AM","Tamil Nadu",NA,NA,1.52,95.98,77841267,"Cured",718129
2020-11-11,"8:00 AM","Telangana",NA,NA,0.55,92.34,39362732,"Cured",234234
2020-11-11,"8:00 AM","Tripura",NA,NA,1.13,94.8,4169794,"Cured",30058
2020-11-11,"8:00 AM","Uttarakhand",NA,NA,1.64,92.37,11250858,"Cured",60970
2020-11-11,"8:00 AM","Uttar Pradesh",NA,NA,1.45,93.99,237882725,"Cured",471204
2020-11-11,"8:00 AM","West Bengal",NA,NA,1.79,90.11,99609303,"Cured",372265
2020-11-12,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,94.95,NA,"Cured",4267
2020-11-12,"8:00 AM","Andhra Pradesh",NA,NA,0.81,96.73,53903393,"Cured",820234
2020-11-12,"8:00 AM","Arunachal Pradesh",NA,NA,0.29,90.22,1570458,"Cured",14126
2020-11-12,"8:00 AM","Assam",NA,NA,0.46,96.98,35607039,"Cured",203308
2020-11-12,"8:00 AM","Bihar",NA,NA,0.52,96.88,124799926,"Cured",216940
2020-11-12,"8:00 AM","Chandigarh",NA,NA,1.57,92.22,1158473,"Cured",14233
2020-11-12,"8:00 AM","Chhattisgarh",NA,NA,1.22,88.96,29436231,"Cured",183190
2020-11-12,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.39,NA,"Cured",3255
2020-11-12,"8:00 AM","Delhi",NA,NA,1.57,89.16,18710922,"Cured",410118
2020-11-12,"8:00 AM","Goa",NA,NA,1.44,94.57,1586250,"Cured",43029
2020-11-12,"8:00 AM","Gujarat",NA,NA,2.06,91.29,63872399,"Cured",167683
2020-11-12,"8:00 AM","Haryana",NA,NA,1.03,89.45,28204692,"Cured",170250
2020-11-12,"8:00 AM","Himachal Pradesh",NA,NA,1.48,78.08,7451955,"Cured",21408
2020-11-12,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.99,13606320,"Cured",93313
2020-11-12,"8:00 AM","Jharkhand",NA,NA,0.87,95.32,NA,"Cured",100302
2020-11-12,"8:00 AM","Karnataka",NA,NA,1.34,95.06,67562686,"Cured",811581
2020-11-12,"8:00 AM","Kerala",NA,NA,0.35,84.03,35699443,"Cured",422410
2020-11-12,"8:00 AM","Ladakh",NA,NA,1.21,85.76,289023,"Cured",6118
2020-11-12,"8:00 AM","Madhya Pradesh",NA,NA,1.7,93.67,85358965,"Cured",168568
2020-11-12,"8:00 AM","Maharashtra",NA,NA,2.63,92.23,123144223,"Cured",1597255
2020-11-12,"8:00 AM","Manipur",NA,NA,0.96,84.48,3091545,"Cured",17698
2020-11-12,"8:00 AM","Meghalaya",NA,NA,0.91,89.81,3366710,"Cured",9312
2020-11-12,"8:00 AM","Mizoram",NA,NA,0.06,82.91,1239244,"Cured",2688
2020-11-12,"8:00 AM","Nagaland",NA,NA,0.52,90.7,2249695,"Cured",8687
2020-11-12,"8:00 AM","Odisha",NA,NA,0.48,95.89,46356334,"Cured",292477
2020-11-12,"8:00 AM","Puducherry",NA,NA,1.68,95.34,1413542,"Cured",34432
2020-11-12,"8:00 AM","Punjab",NA,NA,3.15,93.08,30141373,"Cured",129549
2020-11-12,"8:00 AM","Rajasthan",NA,NA,0.93,91.24,81032689,"Cured",198139
2020-11-12,"8:00 AM","Sikkim",NA,NA,1.89,91.41,690251,"Cured",3971
2020-11-12,"8:00 AM","Tamil Nadu",NA,NA,1.52,95.99,77841267,"Cured",720339
2020-11-12,"8:00 AM","Telangana",NA,NA,0.55,92.65,39362732,"Cured",235950
2020-11-12,"8:00 AM","Tripura",NA,NA,1.13,95.1,4169794,"Cured",30208
2020-11-12,"8:00 AM","Uttarakhand",NA,NA,1.63,92.01,11250858,"Cured",61451
2020-11-12,"8:00 AM","Uttar Pradesh",NA,NA,1.45,94.07,237882725,"Cured",473316
2020-11-12,"8:00 AM","West Bengal",NA,NA,1.79,90.34,99609303,"Cured",376696
2020-11-13,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.35,95.01,NA,"Cured",4282
2020-11-13,"8:00 AM","Andhra Pradesh",NA,NA,0.8,96.74,53903393,"Cured",822011
2020-11-13,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,90.53,1570458,"Cured",14214
2020-11-13,"8:00 AM","Assam",NA,NA,0.46,97.26,35607039,"Cured",204079
2020-11-13,"8:00 AM","Bihar",NA,NA,0.52,96.91,124799926,"Cured",217594
2020-11-13,"8:00 AM","Chandigarh",NA,NA,1.57,91.98,1158473,"Cured",14297
2020-11-13,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.13,29436231,"Cured",185152
2020-11-13,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.3,NA,"Cured",3255
2020-11-13,"8:00 AM","Delhi",NA,NA,1.57,89.2,18710922,"Cured",416580
2020-11-13,"8:00 AM","Goa",NA,NA,1.44,94.77,1586250,"Cured",43221
2020-11-13,"8:00 AM","Gujarat",NA,NA,2.05,91.29,63872399,"Cured",168858
2020-11-13,"8:00 AM","Haryana",NA,NA,1.02,89.21,28204692,"Cured",172265
2020-11-13,"8:00 AM","Himachal Pradesh",NA,NA,1.46,76.67,7451955,"Cured",21607
2020-11-13,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.92,13606320,"Cured",93824
2020-11-13,"8:00 AM","Jharkhand",NA,NA,0.87,95.65,NA,"Cured",100908
2020-11-13,"8:00 AM","Karnataka",NA,NA,1.34,95.21,67562686,"Cured",814949
2020-11-13,"8:00 AM","Kerala",NA,NA,0.35,84.31,35699443,"Cured",428529
2020-11-13,"8:00 AM","Ladakh",NA,NA,1.23,85.3,289023,"Cured",6151
2020-11-13,"8:00 AM","Madhya Pradesh",NA,NA,1.69,93.52,85358965,"Cured",169260
2020-11-13,"8:00 AM","Maharashtra",NA,NA,2.63,92.44,123144223,"Cured",1605064
2020-11-13,"8:00 AM","Manipur",NA,NA,0.98,84.34,3091545,"Cured",17889
2020-11-13,"8:00 AM","Meghalaya",NA,NA,0.93,89.13,3366710,"Cured",9368
2020-11-13,"8:00 AM","Mizoram",NA,NA,0.06,82.77,1239244,"Cured",2739
2020-11-13,"8:00 AM","Nagaland",NA,NA,0.52,91.27,2249695,"Cured",8776
2020-11-13,"8:00 AM","Odisha",NA,NA,0.48,96,46356334,"Cured",293741
2020-11-13,"8:00 AM","Puducherry",NA,NA,1.68,95.36,1413542,"Cured",34501
2020-11-13,"8:00 AM","Punjab",NA,NA,3.15,92.96,30141373,"Cured",130018
2020-11-13,"8:00 AM","Rajasthan",NA,NA,0.93,91.16,81032689,"Cured",199943
2020-11-13,"8:00 AM","Sikkim",NA,NA,1.95,92.01,690251,"Cured",4019
2020-11-13,"8:00 AM","Tamil Nadu",NA,NA,1.52,96.04,77841267,"Cured",722686
2020-11-13,"8:00 AM","Telangana",NA,NA,0.55,92.77,39362732,"Cured",237172
2020-11-13,"8:00 AM","Tripura",NA,NA,1.13,95.2,4169794,"Cured",30314
2020-11-13,"8:00 AM","Uttarakhand",NA,NA,1.63,92.19,11250858,"Cured",61990
2020-11-13,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.01,237882725,"Cured",475175
2020-11-13,"8:00 AM","West Bengal",NA,NA,1.78,90.57,99609303,"Cured",381149
2020-11-14,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.35,95.26,NA,"Cured",4304
2020-11-14,"8:00 AM","Andhra Pradesh",NA,NA,0.8,96.82,53903393,"Cured",824189
2020-11-14,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,90.87,1570458,"Cured",14319
2020-11-14,"8:00 AM","Assam",NA,NA,0.46,97.45,35607039,"Cured",204721
2020-11-14,"8:00 AM","Bihar",NA,NA,0.52,96.97,124799926,"Cured",218313
2020-11-14,"8:00 AM","Chandigarh",NA,NA,1.57,91.97,1158473,"Cured",14381
2020-11-14,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.6,29436231,"Cured",187522
2020-11-14,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.33,NA,"Cured",3259
2020-11-14,"8:00 AM","Delhi",NA,NA,1.56,89.1,18710922,"Cured",423078
2020-11-14,"8:00 AM","Goa",NA,NA,1.44,94.81,1586250,"Cured",43388
2020-11-14,"8:00 AM","Gujarat",NA,NA,2.04,91.31,63872399,"Cured",169936
2020-11-14,"8:00 AM","Haryana",NA,NA,1.02,89.06,28204692,"Cured",174380
2020-11-14,"8:00 AM","Himachal Pradesh",NA,NA,1.46,75.31,7451955,"Cured",21846
2020-11-14,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.89,13606320,"Cured",94375
2020-11-14,"8:00 AM","Jharkhand",NA,NA,0.87,96.02,NA,"Cured",101569
2020-11-14,"8:00 AM","Karnataka",NA,NA,1.34,95.39,67562686,"Cured",818392
2020-11-14,"8:00 AM","Kerala",NA,NA,0.35,84.57,35699443,"Cured",434730
2020-11-14,"8:00 AM","Ladakh",NA,NA,1.22,85.21,289023,"Cured",6213
2020-11-14,"8:00 AM","Madhya Pradesh",NA,NA,1.69,93.43,85358965,"Cured",170093
2020-11-14,"8:00 AM","Maharashtra",NA,NA,2.63,92.48,123144223,"Cured",1609607
2020-11-14,"8:00 AM","Manipur",NA,NA,0.99,84.69,3091545,"Cured",18144
2020-11-14,"8:00 AM","Meghalaya",NA,NA,0.93,89.36,3366710,"Cured",9455
2020-11-14,"8:00 AM","Mizoram",NA,NA,0.09,82.9,1239244,"Cured",2792
2020-11-14,"8:00 AM","Nagaland",NA,NA,0.54,91.92,2249695,"Cured",8859
2020-11-14,"8:00 AM","Odisha",NA,NA,0.49,96.17,46356334,"Cured",295245
2020-11-14,"8:00 AM","Puducherry",NA,NA,1.68,95.36,1413542,"Cured",34571
2020-11-14,"8:00 AM","Punjab",NA,NA,3.15,92.75,30141373,"Cured",130406
2020-11-14,"8:00 AM","Rajasthan",NA,NA,0.92,91.1,81032689,"Cured",201770
2020-11-14,"8:00 AM","Sikkim",NA,NA,1.95,91.42,690251,"Cured",4036
2020-11-14,"8:00 AM","Tamil Nadu",NA,NA,1.52,96.13,77841267,"Cured",725258
2020-11-14,"8:00 AM","Telangana",NA,NA,0.55,93.06,39362732,"Cured",238908
2020-11-14,"8:00 AM","Tripura",NA,NA,1.13,95.28,4169794,"Cured",30414
2020-11-14,"8:00 AM","Uttarakhand",NA,NA,1.62,92.02,11250858,"Cured",62302
2020-11-14,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.01,237882725,"Cured",477180
2020-11-14,"8:00 AM","West Bengal",NA,NA,1.78,90.8,99609303,"Cured",385617
2020-11-15,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.35,95.32,NA,"Cured",4315
2020-11-15,"8:00 AM","Andhra Pradesh",NA,NA,0.8,96.88,53903393,"Cured",826344
2020-11-15,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,91.32,1570458,"Cured",14421
2020-11-15,"8:00 AM","Assam",NA,NA,0.46,97.66,35607039,"Cured",205250
2020-11-15,"8:00 AM","Bihar",NA,NA,0.52,96.94,124799926,"Cured",218689
2020-11-15,"8:00 AM","Chandigarh***",NA,NA,1.57,91.97,NA,"Cured",14381
2020-11-15,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.6,29436231,"Cured",188167
2020-11-15,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.33,NA,"Cured",3263
2020-11-15,"8:00 AM","Delhi",NA,NA,1.56,89.22,18710922,"Cured",430195
2020-11-15,"8:00 AM","Goa",NA,NA,1.44,94.96,1586250,"Cured",43533
2020-11-15,"8:00 AM","Gujarat",NA,NA,2.03,91.29,63872399,"Cured",170931
2020-11-15,"8:00 AM","Haryana",NA,NA,1.02,89.11,28204692,"Cured",176368
2020-11-15,"8:00 AM","Himachal Pradesh",NA,NA,1.47,75.63,7451955,"Cured",22183
2020-11-15,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.85,13606320,"Cured",94851
2020-11-15,"8:00 AM","Jharkhand",NA,NA,0.87,96.19,NA,"Cured",101897
2020-11-15,"8:00 AM","Karnataka",NA,NA,1.34,95.41,67562686,"Cured",820590
2020-11-15,"8:00 AM","Kerala",NA,NA,0.36,84.84,35699443,"Cured",441523
2020-11-15,"8:00 AM","Ladakh",NA,NA,1.21,85.49,289023,"Cured",6289
2020-11-15,"8:00 AM","Madhya Pradesh",NA,NA,1.68,93.4,85358965,"Cured",170969
2020-11-15,"8:00 AM","Maharashtra",NA,NA,2.63,92.41,123144223,"Cured",1612314
2020-11-15,"8:00 AM","Manipur",NA,NA,1.01,84.74,3091545,"Cured",18334
2020-11-15,"8:00 AM","Meghalaya",NA,NA,0.94,89.52,3366710,"Cured",9518
2020-11-15,"8:00 AM","Mizoram",NA,NA,0.12,83.11,1239244,"Cured",2820
2020-11-15,"8:00 AM","Nagaland",NA,NA,0.53,91.19,2249695,"Cured",8891
2020-11-15,"8:00 AM","Odisha",NA,NA,0.49,96.3,46356334,"Cured",296516
2020-11-15,"8:00 AM","Puducherry",NA,NA,1.67,95.42,1413542,"Cured",34637
2020-11-15,"8:00 AM","Punjab***",NA,NA,3.15,92.75,NA,"Cured",130406
2020-11-15,"8:00 AM","Rajasthan",NA,NA,0.92,91.01,81032689,"Cured",203524
2020-11-15,"8:00 AM","Sikkim",NA,NA,1.95,91.4,690251,"Cured",4073
2020-11-15,"8:00 AM","Tamil Nadu",NA,NA,1.52,96.22,77841267,"Cured",727752
2020-11-15,"8:00 AM","Telangana",NA,NA,0.55,93.46,39362732,"Cured",240545
2020-11-15,"8:00 AM","Tripura",NA,NA,1.13,95.41,4169794,"Cured",30478
2020-11-15,"8:00 AM","Uttarakhand",NA,NA,1.62,91.88,11250858,"Cured",62483
2020-11-15,"8:00 AM","Uttar Pradesh",NA,NA,1.44,93.98,237882725,"Cured",479182
2020-11-15,"8:00 AM","West Bengal",NA,NA,1.78,91.04,99609303,"Cured",390096
2020-11-16,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,95.46,NA,"Cured",4330
2020-11-16,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.01,53903393,"Cured",828484
2020-11-16,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,91.7,1570458,"Cured",14500
2020-11-16,"8:00 AM","Assam",NA,NA,0.46,97.8,35607039,"Cured",205639
2020-11-16,"8:00 AM","Bihar",NA,NA,0.52,97.06,124799926,"Cured",219263
2020-11-16,"8:00 AM","Chandigarh",NA,NA,1.57,91.55,1158473,"Cured",14468
2020-11-16,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.71,29436231,"Cured",188869
2020-11-16,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.27,NA,"Cured",3267
2020-11-16,"8:00 AM","Delhi",NA,NA,1.57,90.19,18710922,"Cured",437801
2020-11-16,"8:00 AM","Goa",NA,NA,1.44,95.1,1586250,"Cured",43656
2020-11-16,"8:00 AM","Gujarat",NA,NA,2.02,91.3,63872399,"Cured",171932
2020-11-16,"8:00 AM","Haryana",NA,NA,1.01,89.21,28204692,"Cured",178298
2020-11-16,"8:00 AM","Himachal Pradesh",NA,NA,1.49,75.36,7451955,"Cured",22392
2020-11-16,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.91,13606320,"Cured",95342
2020-11-16,"8:00 AM","Jharkhand",NA,NA,0.87,96.35,NA,"Cured",102188
2020-11-16,"8:00 AM","Karnataka",NA,NA,1.34,95.51,67562686,"Cured",822953
2020-11-16,"8:00 AM","Kerala",NA,NA,0.36,85.37,35699443,"Cured",448207
2020-11-16,"8:00 AM","Ladakh",NA,NA,1.2,86.33,289023,"Cured",6385
2020-11-16,"8:00 AM","Madhya Pradesh",NA,NA,1.68,93.35,85358965,"Cured",171691
2020-11-16,"8:00 AM","Maharashtra",NA,NA,2.63,92.45,123144223,"Cured",1615379
2020-11-16,"8:00 AM","Manipur",NA,NA,1.01,85.01,3091545,"Cured",18593
2020-11-16,"8:00 AM","Meghalaya",NA,NA,0.94,89.96,3366710,"Cured",9594
2020-11-16,"8:00 AM","Mizoram",NA,NA,0.12,84.69,1239244,"Cured",2876
2020-11-16,"8:00 AM","Nagaland",NA,NA,0.53,90.17,2249695,"Cured",8913
2020-11-16,"8:00 AM","Odisha",NA,NA,0.49,96.5,46356334,"Cured",297862
2020-11-16,"8:00 AM","Puducherry",NA,NA,1.67,95.62,1413542,"Cured",34732
2020-11-16,"8:00 AM","Punjab",NA,NA,3.15,92.78,30141373,"Cured",131431
2020-11-16,"8:00 AM","Rajasthan",NA,NA,0.91,90.96,81032689,"Cured",205414
2020-11-16,"8:00 AM","Sikkim",NA,NA,1.98,91.71,690251,"Cured",4125
2020-11-16,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.32,77841267,"Cured",730272
2020-11-16,"8:00 AM","Telangana",NA,NA,0.55,93.88,39362732,"Cured",242084
2020-11-16,"8:00 AM","Tripura",NA,NA,1.14,95.6,4169794,"Cured",30555
2020-11-16,"8:00 AM","Uttarakhand",NA,NA,1.62,91.69,11250858,"Cured",62543
2020-11-16,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.07,237882725,"Cured",480965
2020-11-16,"8:00 AM","West Bengal",NA,NA,1.78,91.43,99609303,"Cured",394576
2020-11-17,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,95.37,NA,"Cured",4346
2020-11-17,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.1,53903393,"Cured",829991
2020-11-17,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,91.93,1570458,"Cured",14588
2020-11-17,"8:00 AM","Assam",NA,NA,0.46,97.9,35607039,"Cured",206044
2020-11-17,"8:00 AM","Bihar",NA,NA,0.53,97.17,124799926,"Cured",220007
2020-11-17,"8:00 AM","Chandigarh",NA,NA,1.57,91.8,1158473,"Cured",14584
2020-11-17,"8:00 AM","Chhattisgarh",NA,NA,1.23,89.99,29436231,"Cured",190463
2020-11-17,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.36,NA,"Cured",3273
2020-11-17,"8:00 AM","Delhi",NA,NA,1.58,90.22,18710922,"Cured",441361
2020-11-17,"8:00 AM","Goa",NA,NA,1.44,95.47,1586250,"Cured",43941
2020-11-17,"8:00 AM","Gujarat",NA,NA,2.01,91.41,63872399,"Cured",172972
2020-11-17,"8:00 AM","Haryana",NA,NA,1.01,89.42,28204692,"Cured",180647
2020-11-17,"8:00 AM","Himachal Pradesh",NA,NA,1.49,76.04,7451955,"Cured",22931
2020-11-17,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,93.02,13606320,"Cured",95824
2020-11-17,"8:00 AM","Jharkhand",NA,NA,0.87,96.53,NA,"Cured",102548
2020-11-17,"8:00 AM","Karnataka",NA,NA,1.34,95.63,67562686,"Cured",825141
